# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
143           	smoothSolver	4.119050e-03	3.405190e-04	6	3.162440e-01	2.320700e-02	3	false	GAMG	1.731200e-01	1.628170e-03	4	true
144           	smoothSolver	4.112310e-03	3.399160e-04	6	3.326940e-01	2.641090e-02	3	false	GAMG	1.945760e-01	1.394820e-03	4	true
145           	smoothSolver	4.105620e-03	3.393540e-04	6	3.487370e-01	2.699510e-02	3	false	GAMG	1.903170e-01	1.623110e-03	4	true
146           	smoothSolver	4.098180e-03	3.386820e-04	6	3.677750e-01	2.326730e-02	3	false	GAMG	1.974910e-01	1.710650e-03	4	true
147           	smoothSolver	4.094540e-03	3.382650e-04	6	3.516920e-01	2.508240e-02	3	false	GAMG	2.166130e-01	1.992220e-03	4	true
148           	smoothSolver	4.087660e-03	3.376090e-04	6	3.855180e-01	2.730360e-02	3	false	GAMG	2.264670e-01	1.856640e-03	4	true
149           	smoothSolver	4.083100e-03	3.371230e-04	6	3.472530e-01	2.867880e-02	3	false	GAMG	2.018990e-01	9.490650e-04	5	true
150           	smoothSolver	4.074190e-03	3.364290e-04	6	3.729300e-01	2.329220e-02	3	false	GAMG	1.990200e-01	1.451620e-03	4	true
151           	smoothSolver	4.072860e-03	3.360990e-04	6	3.752220e-01	2.540250e-02	3	false	GAMG	2.318140e-01	1.998610e-03	4	true
152           	smoothSolver	4.064610e-03	3.354540e-04	6	3.668140e-01	2.385050e-02	3	false	GAMG	1.944580e-01	1.623210e-03	4	true
153           	smoothSolver	4.059120e-03	3.348750e-04	6	3.744270e-01	2.641940e-02	3	false	GAMG	1.947430e-01	1.817560e-03	4	true
154           	smoothSolver	4.054350e-03	3.343710e-04	6	3.692730e-01	2.678860e-02	3	false	GAMG	2.159320e-01	1.915240e-03	4	true
155           	smoothSolver	4.046440e-03	3.337320e-04	6	3.860060e-01	3.170380e-02	3	false	GAMG	2.279280e-01	2.047520e-03	4	true
156           	smoothSolver	4.037570e-03	3.329280e-04	6	3.953450e-01	3.398540e-02	3	false	GAMG	2.010910e-01	1.876710e-03	4	true
157           	smoothSolver	4.032890e-03	3.324050e-04	6	3.893980e-01	3.243390e-02	3	false	GAMG	2.172710e-01	1.813640e-03	4	true
158           	smoothSolver	4.025280e-03	3.317400e-04	6	3.966080e-01	3.542090e-02	3	false	GAMG	2.322360e-01	1.429750e-03	5	true
159           	smoothSolver	4.017780e-03	3.309740e-04	6	3.619350e-01	3.101380e-02	3	false	GAMG	2.274020e-01	2.096440e-03	4	true
160           	smoothSolver	4.009870e-03	3.302680e-04	6	3.503840e-01	3.193870e-02	3	false	GAMG	1.764440e-01	1.729560e-03	4	true
161           	smoothSolver	4.005930e-03	3.297740e-04	6	3.601860e-01	3.090530e-02	3	false	GAMG	1.826160e-01	1.529010e-03	4	true
162           	smoothSolver	3.995900e-03	3.290300e-04	6	3.697740e-01	2.753030e-02	3	false	GAMG	1.859030e-01	1.414910e-03	4	true
163           	smoothSolver	3.986280e-03	3.282640e-04	6	3.459060e-01	2.893280e-02	3	false	GAMG	1.997340e-01	1.268610e-03	5	true
164           	smoothSolver	3.979900e-03	3.275590e-04	6	3.576900e-01	2.999670e-02	3	false	GAMG	1.962330e-01	1.267800e-03	5	true
165           	smoothSolver	3.973230e-03	3.269470e-04	6	3.532540e-01	2.431040e-02	3	false	GAMG	2.126630e-01	1.693760e-03	4	true
166           	smoothSolver	3.966960e-03	3.262980e-04	6	3.669120e-01	3.199610e-02	3	false	GAMG	2.335190e-01	2.092180e-03	4	true
167           	smoothSolver	3.961440e-03	3.257790e-04	6	3.686310e-01	2.810220e-02	3	false	GAMG	2.123420e-01	1.355580e-03	5	true
168           	smoothSolver	3.954940e-03	3.251760e-04	6	3.687640e-01	2.736100e-02	3	false	GAMG	2.243510e-01	2.175470e-03	4	true
169           	smoothSolver	3.945240e-03	3.244620e-04	6	3.712800e-01	2.798600e-02	3	false	GAMG	2.056590e-01	1.031010e-03	5	true
170           	smoothSolver	3.938760e-03	3.237840e-04	6	3.858920e-01	2.751320e-02	3	false	GAMG	1.986290e-01	1.638220e-03	5	true
171           	smoothSolver	3.927270e-03	3.228190e-04	6	4.239570e-01	2.926100e-02	3	false	GAMG	2.061790e-01	1.062160e-03	5	true
172           	smoothSolver	3.921290e-03	3.222140e-04	6	3.552930e-01	2.508020e-02	3	false	GAMG	2.054840e-01	9.978360e-04	5	true
173           	smoothSolver	3.915480e-03	3.216700e-04	6	3.482120e-01	2.868400e-02	3	false	GAMG	2.181010e-01	1.121930e-03	5	true
174           	smoothSolver	3.911610e-03	3.212120e-04	6	3.771860e-01	2.810080e-02	3	false	GAMG	2.350680e-01	1.183000e-03	5	true
175           	smoothSolver	3.902480e-03	3.204220e-04	6	3.712870e-01	2.734220e-02	3	false	GAMG	2.342190e-01	1.471520e-03	5	true
176           	smoothSolver	3.894350e-03	3.197570e-04	6	3.609530e-01	2.603470e-02	3	false	GAMG	2.125030e-01	1.446410e-03	5	true
177           	smoothSolver	3.886670e-03	3.190650e-04	6	3.837920e-01	2.793880e-02	3	false	GAMG	2.040580e-01	1.936930e-03	4	true
178           	smoothSolver	3.882150e-03	3.183820e-04	6	3.945690e-01	3.003600e-02	3	false	GAMG	1.939570e-01	1.623450e-03	4	true
179           	smoothSolver	3.873640e-03	3.177730e-04	6	3.883920e-01	2.972240e-02	3	false	GAMG	1.857960e-01	1.574210e-03	4	true
180           	smoothSolver	3.864640e-03	3.170370e-04	6	4.127410e-01	3.610260e-02	3	false	GAMG	1.984540e-01	1.065800e-03	5	true
181           	smoothSolver	3.857650e-03	3.162870e-04	6	4.056810e-01	3.134000e-02	3	false	GAMG	1.775660e-01	9.576090e-04	5	true
182           	smoothSolver	3.843370e-03	3.152250e-04	6	4.342800e-01	3.712240e-02	3	false	GAMG	1.965860e-01	1.953850e-03	4	true
183           	smoothSolver	3.837160e-03	3.145660e-04	6	4.190190e-01	3.414780e-02	3	false	GAMG	2.006190e-01	1.603870e-03	5	true
184           	smoothSolver	3.828250e-03	3.137540e-04	6	4.174680e-01	3.336430e-02	3	false	GAMG	2.146080e-01	2.047720e-03	4	true
185           	smoothSolver	3.822610e-03	3.132000e-04	6	4.039070e-01	2.816790e-02	3	false	GAMG	2.140350e-01	2.133200e-03	5	true
