# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
132           	smoothSolver	3.516100e-04	2.452010e-05	2	2.915910e-02	1.709700e-03	1	false	GAMG	3.053420e-03	1.483400e-05	4	true
133           	smoothSolver	3.496290e-04	2.441740e-05	2	2.896840e-02	1.699030e-03	1	false	GAMG	3.018450e-03	1.472910e-05	4	true
134           	smoothSolver	3.476710e-04	2.431580e-05	2	2.878680e-02	1.689250e-03	1	false	GAMG	2.984090e-03	1.462910e-05	4	true
135           	smoothSolver	3.457360e-04	2.421520e-05	2	2.861160e-02	1.679590e-03	1	false	GAMG	2.950190e-03	1.453430e-05	4	true
136           	smoothSolver	3.438230e-04	2.411570e-05	2	2.844030e-02	1.670080e-03	1	false	GAMG	2.916850e-03	1.444270e-05	4	true
137           	smoothSolver	3.419320e-04	2.401700e-05	2	2.827140e-02	1.660760e-03	1	false	GAMG	2.883970e-03	1.435340e-05	4	true
138           	smoothSolver	3.400620e-04	2.391940e-05	2	2.810420e-02	1.651610e-03	1	false	GAMG	2.851580e-03	1.426690e-05	4	true
139           	smoothSolver	3.382130e-04	2.382270e-05	2	2.793830e-02	1.643020e-03	1	false	GAMG	2.819640e-03	1.418290e-05	4	true
140           	smoothSolver	3.363850e-04	2.372690e-05	2	2.777350e-02	1.634740e-03	1	false	GAMG	2.788140e-03	1.410040e-05	4	true
141           	smoothSolver	3.345770e-04	2.363210e-05	2	2.760950e-02	1.626610e-03	1	false	GAMG	2.757130e-03	1.401840e-05	4	true
142           	smoothSolver	3.327890e-04	2.353810e-05	2	2.744740e-02	1.618630e-03	1	false	GAMG	2.726610e-03	1.393740e-05	4	true
143           	smoothSolver	3.310200e-04	2.344500e-05	2	2.728770e-02	1.610830e-03	1	false	GAMG	2.696520e-03	2.690430e-05	3	true
144           	smoothSolver	3.292700e-04	2.335280e-05	2	2.713280e-02	1.604760e-03	1	false	GAMG	2.668100e-03	1.387250e-05	4	true
145           	smoothSolver	3.275400e-04	2.326150e-05	2	2.697540e-02	1.599610e-03	1	false	GAMG	2.637010e-03	1.425170e-05	4	true
146           	smoothSolver	3.258280e-04	2.317100e-05	2	2.681390e-02	1.591050e-03	1	false	GAMG	2.608920e-03	1.403300e-05	4	true
147           	smoothSolver	3.241330e-04	2.308130e-05	2	2.665720e-02	1.584630e-03	1	false	GAMG	2.580540e-03	1.390000e-05	4	true
148           	smoothSolver	3.224570e-04	2.299240e-05	2	2.650730e-02	1.578970e-03	1	false	GAMG	2.552640e-03	2.544470e-05	3	true
149           	smoothSolver	3.207980e-04	2.290430e-05	2	2.636060e-02	1.574230e-03	1	false	GAMG	2.525930e-03	1.375690e-05	4	true
150           	smoothSolver	3.191570e-04	2.281710e-05	2	2.621360e-02	1.569240e-03	1	false	GAMG	2.497320e-03	1.395240e-05	4	true
151           	smoothSolver	3.175320e-04	2.273060e-05	2	2.606170e-02	1.560890e-03	1	false	GAMG	2.471330e-03	1.366300e-05	4	true
152           	smoothSolver	3.159240e-04	2.264500e-05	2	2.591460e-02	1.554590e-03	1	false	GAMG	2.444980e-03	2.435600e-05	3	true
153           	smoothSolver	3.143320e-04	2.256010e-05	2	2.577010e-02	1.550590e-03	1	false	GAMG	2.419420e-03	1.361780e-05	4	true
154           	smoothSolver	3.127560e-04	2.247610e-05	2	2.562800e-02	1.546230e-03	1	false	GAMG	2.393440e-03	1.380930e-05	4	true
155           	smoothSolver	3.111960e-04	2.239270e-05	2	2.548020e-02	1.538810e-03	1	false	GAMG	2.369560e-03	1.349640e-05	4	true
156           	smoothSolver	3.096510e-04	2.231000e-05	2	2.533610e-02	1.532890e-03	1	false	GAMG	2.345170e-03	2.337220e-05	3	true
157           	smoothSolver	3.081220e-04	2.222790e-05	2	2.519360e-02	1.529040e-03	1	false	GAMG	2.323200e-03	1.344830e-05	4	true
