# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
144           	smoothSolver	1.670070e-03	1.354640e-04	11	1.026460e-02	9.350800e-04	9	false	GAMG	8.965690e-03	8.917400e-05	22	true
145           	smoothSolver	1.662670e-03	1.350270e-04	11	1.001400e-02	9.391940e-04	9	false	GAMG	8.103610e-03	7.787660e-05	43	true
146           	smoothSolver	1.655370e-03	1.345960e-04	11	9.944200e-03	9.431310e-04	9	false	GAMG	7.585870e-03	7.275130e-05	26	true
147           	smoothSolver	1.648190e-03	1.341690e-04	11	1.038240e-02	9.279820e-04	9	false	GAMG	7.516140e-03	7.356030e-05	26	true
148           	smoothSolver	1.641160e-03	1.337530e-04	11	1.001690e-02	9.196210e-04	9	false	GAMG	8.350100e-03	8.103650e-05	24	true
149           	smoothSolver	1.634200e-03	1.333370e-04	11	1.005840e-02	9.017380e-04	9	false	GAMG	8.722910e-03	8.715700e-05	16	true
150           	smoothSolver	1.627400e-03	1.329310e-04	11	1.000150e-02	8.923340e-04	9	false	GAMG	7.342380e-03	7.044190e-05	30	true
151           	smoothSolver	1.620710e-03	1.325330e-04	11	1.005310e-02	9.027590e-04	9	false	GAMG	7.957710e-03	7.250110e-05	24	true
152           	smoothSolver	1.614170e-03	1.321430e-04	11	9.494190e-03	9.012220e-04	9	false	GAMG	7.297690e-03	6.959500e-05	26	true
153           	smoothSolver	1.607710e-03	1.317570e-04	11	9.707570e-03	8.962970e-04	9	false	GAMG	6.946010e-03	6.726600e-05	37	true
154           	smoothSolver	1.601360e-03	1.313770e-04	11	9.490200e-03	8.959960e-04	9	false	GAMG	6.899930e-03	6.790650e-05	30	true
155           	smoothSolver	1.595110e-03	1.310030e-04	11	9.139360e-03	8.856440e-04	9	false	GAMG	6.921570e-03	6.825050e-05	32	true
156           	smoothSolver	1.589040e-03	1.306400e-04	11	9.244480e-03	8.873940e-04	9	false	GAMG	7.257730e-03	7.089790e-05	26	true
157           	smoothSolver	1.583040e-03	1.302790e-04	11	9.370170e-03	8.668110e-04	9	false	GAMG	7.798590e-03	7.542050e-05	20	true
158           	smoothSolver	1.577220e-03	1.299270e-04	11	9.233740e-03	8.440330e-04	9	false	GAMG	7.360840e-03	7.092850e-05	19	true
159           	smoothSolver	1.571440e-03	1.295770e-04	11	9.489790e-03	8.466520e-04	9	false	GAMG	7.268340e-03	7.258320e-05	26	true
160           	smoothSolver	1.565820e-03	1.292360e-04	11	9.449360e-03	8.488180e-04	9	false	GAMG	7.741040e-03	7.533420e-05	22	true
161           	smoothSolver	1.560290e-03	1.289020e-04	11	9.138700e-03	8.334800e-04	9	false	GAMG	7.368200e-03	6.998810e-05	15	true
162           	smoothSolver	1.554870e-03	1.285740e-04	11	9.118090e-03	8.362420e-04	9	false	GAMG	7.693480e-03	7.524600e-05	15	true
163           	smoothSolver	1.549580e-03	1.282600e-04	11	9.207930e-03	8.299450e-04	9	false	GAMG	7.812790e-03	7.786960e-05	29	true
164           	smoothSolver	1.544320e-03	1.279490e-04	11	8.849580e-03	8.326070e-04	9	false	GAMG	7.111240e-03	6.701090e-05	26	true
165           	smoothSolver	1.539160e-03	1.276420e-04	11	8.688940e-03	8.411070e-04	9	false	GAMG	6.361110e-03	6.169620e-05	39	true
166           	smoothSolver	1.534120e-03	1.273420e-04	11	8.871380e-03	8.437770e-04	9	false	GAMG	6.453010e-03	6.364470e-05	31	true
167           	smoothSolver	1.529150e-03	1.270470e-04	11	8.878940e-03	8.183550e-04	9	false	GAMG	7.391030e-03	6.962830e-05	18	true
168           	smoothSolver	1.524290e-03	1.267570e-04	11	8.808630e-03	8.221340e-04	9	false	GAMG	6.946690e-03	6.712080e-05	27	true
169           	smoothSolver	1.519480e-03	1.264710e-04	11	8.564650e-03	8.292100e-04	9	false	GAMG	6.524430e-03	6.383850e-05	33	true
170           	smoothSolver	1.514840e-03	1.261950e-04	11	8.834560e-03	8.160580e-04	9	false	GAMG	6.975890e-03	6.789270e-05	21	true
171           	smoothSolver	1.510230e-03	1.259210e-04	11	9.032260e-03	7.996930e-04	9	false	GAMG	7.859960e-03	7.771560e-05	16	true
172           	smoothSolver	1.505700e-03	1.256520e-04	11	8.643910e-03	7.937510e-04	9	false	GAMG	7.054200e-03	6.973270e-05	22	true
173           	smoothSolver	1.501230e-03	1.253870e-04	11	8.561430e-03	7.910760e-04	9	false	GAMG	6.937500e-03	6.578770e-05	20	true
174           	smoothSolver	1.496860e-03	1.251250e-04	11	8.826470e-03	7.886810e-04	9	false	GAMG	7.286720e-03	7.261040e-05	20	true
175           	smoothSolver	1.492550e-03	1.248680e-04	11	8.626540e-03	7.888550e-04	9	false	GAMG	6.155730e-03	6.116500e-05	32	true
176           	smoothSolver	1.488310e-03	1.246140e-04	11	8.560570e-03	7.934990e-04	9	false	GAMG	7.001060e-03	6.824900e-05	19	true
177           	smoothSolver	1.484210e-03	1.243710e-04	11	8.540920e-03	7.872350e-04	9	false	GAMG	7.399110e-03	7.307570e-05	20	true
178           	smoothSolver	1.480160e-03	1.241300e-04	11	8.350620e-03	7.911650e-04	9	false	GAMG	7.031120e-03	6.976680e-05	22	true
179           	smoothSolver	1.476180e-03	1.238930e-04	11	8.423570e-03	7.835960e-04	9	false	GAMG	7.066460e-03	6.922470e-05	25	true
180           	smoothSolver	1.472250e-03	1.236590e-04	11	8.397470e-03	7.787800e-04	9	false	GAMG	7.398130e-03	7.368490e-05	17	true
181           	smoothSolver	1.468440e-03	1.234300e-04	11	8.146080e-03	7.757620e-04	9	false	GAMG	6.293780e-03	6.054690e-05	33	true
182           	smoothSolver	1.464700e-03	1.232020e-04	11	8.622580e-03	7.690690e-04	9	false	GAMG	7.081820e-03	6.986340e-05	21	true
183           	smoothSolver	1.461030e-03	1.229800e-04	11	8.360930e-03	7.704260e-04	9	false	GAMG	7.161160e-03	7.060890e-05	23	true
184           	smoothSolver	1.457410e-03	1.227600e-04	11	8.407940e-03	7.560770e-04	9	false	GAMG	7.134410e-03	6.814270e-05	23	true
185           	smoothSolver	1.453920e-03	1.225490e-04	11	8.249970e-03	7.530970e-04	9	false	GAMG	7.504800e-03	7.341260e-05	15	true
