# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
173           	smoothSolver	1.923250e-04	1.009290e-05	3	3.007040e-01	1.987300e-02	1	false	GAMG	1.008590e-01	9.652850e-04	6	true
174           	smoothSolver	1.914980e-04	1.017280e-05	3	3.017850e-01	2.101060e-02	1	false	GAMG	1.236620e-01	1.089560e-03	7	true
175           	smoothSolver	1.906450e-04	1.026010e-05	3	3.172120e-01	2.477810e-02	1	false	GAMG	1.353510e-01	1.108030e-03	9	true
176           	smoothSolver	1.898700e-04	1.034350e-05	3	3.187030e-01	2.822170e-02	1	false	GAMG	1.459070e-01	1.309800e-03	7	true
177           	smoothSolver	1.891320e-04	1.048090e-05	3	3.033440e-01	8.900830e-03	2	false	GAMG	1.328940e-01	1.271030e-03	8	true
178           	smoothSolver	1.888570e-04	1.063430e-05	3	3.094370e-01	2.823820e-02	1	false	GAMG	1.430200e-01	1.116680e-03	5	true
179           	smoothSolver	1.886020e-04	1.080370e-05	3	3.197110e-01	9.314160e-03	2	false	GAMG	1.697220e-01	1.359960e-03	5	true
180           	smoothSolver	1.892240e-04	1.104780e-05	3	3.331440e-01	9.131850e-03	2	false	GAMG	1.567410e-01	1.051700e-03	8	true
181           	smoothSolver	1.896070e-04	1.133280e-05	3	3.657210e-01	1.226580e-02	2	false	GAMG	1.734840e-01	1.418970e-03	8	true
182           	smoothSolver	1.909300e-04	1.169230e-05	3	3.753250e-01	1.732810e-02	2	false	GAMG	1.839260e-01	1.112740e-03	8	true
183           	smoothSolver	1.915360e-04	1.219910e-05	3	3.896030e-01	1.358140e-02	2	false	GAMG	1.612790e-01	1.359560e-03	12	true
184           	smoothSolver	1.956160e-04	1.281700e-05	3	3.949490e-01	1.510620e-02	2	false	GAMG	1.920870e-01	1.540630e-03	9	true
185           	smoothSolver	2.000490e-04	1.359320e-05	3	3.954880e-01	2.156580e-02	2	false	GAMG	1.990930e-01	1.660340e-03	9	true
