# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
137           	smoothSolver	2.186780e-03	1.751570e-04	6	2.852590e-01	1.878650e-02	3	false	GAMG	1.745170e-01	1.627780e-03	4	true
138           	smoothSolver	2.162950e-03	1.730930e-04	6	2.799340e-01	1.696260e-02	3	false	GAMG	1.781810e-01	9.148280e-04	5	true
139           	smoothSolver	2.138300e-03	1.709660e-04	6	2.966910e-01	1.664960e-02	3	false	GAMG	1.916040e-01	1.879850e-03	4	true
140           	smoothSolver	2.113510e-03	1.688370e-04	6	3.166010e-01	2.007600e-02	3	false	GAMG	1.945050e-01	8.367720e-04	5	true
141           	smoothSolver	2.089010e-03	1.667180e-04	6	3.312580e-01	2.098940e-02	3	false	GAMG	2.034620e-01	9.571790e-04	5	true
142           	smoothSolver	2.065920e-03	1.647360e-04	6	3.236540e-01	2.027200e-02	3	false	GAMG	1.843990e-01	1.686130e-03	4	true
143           	smoothSolver	2.042620e-03	1.627280e-04	6	3.244070e-01	2.354150e-02	3	false	GAMG	1.911520e-01	8.957070e-04	5	true
144           	smoothSolver	2.019060e-03	1.606420e-04	6	3.048130e-01	2.116140e-02	3	false	GAMG	1.807210e-01	1.598330e-03	4	true
145           	smoothSolver	1.994460e-03	1.585240e-04	6	3.455400e-01	2.600000e-02	3	false	GAMG	2.112530e-01	1.639520e-03	5	true
146           	smoothSolver	1.970130e-03	1.564070e-04	6	3.344400e-01	2.388990e-02	3	false	GAMG	1.871610e-01	1.220580e-03	5	true
147           	smoothSolver	1.946200e-03	1.543360e-04	6	3.343070e-01	1.817540e-02	3	false	GAMG	1.789320e-01	1.231650e-03	5	true
148           	smoothSolver	1.921650e-03	1.522120e-04	6	3.577460e-01	1.982810e-02	3	false	GAMG	1.862390e-01	9.381990e-04	5	true
149           	smoothSolver	1.896350e-03	1.500540e-04	6	3.804020e-01	2.190190e-02	3	false	GAMG	1.903250e-01	1.842580e-03	4	true
150           	smoothSolver	1.872090e-03	1.479340e-04	6	3.693440e-01	2.277600e-02	3	false	GAMG	2.078780e-01	2.052220e-03	4	true
151           	smoothSolver	1.847040e-03	1.458140e-04	6	3.626400e-01	2.280330e-02	3	false	GAMG	1.997110e-01	1.363880e-03	5	true
152           	smoothSolver	1.822590e-03	1.436860e-04	6	3.432620e-01	2.195970e-02	3	false	GAMG	1.932590e-01	9.432880e-04	5	true
153           	smoothSolver	1.797950e-03	1.415860e-04	6	3.843660e-01	2.310190e-02	3	false	GAMG	2.128980e-01	1.077410e-03	5	true
154           	smoothSolver	1.774050e-03	1.395390e-04	6	3.787910e-01	2.365490e-02	3	false	GAMG	2.142780e-01	1.949020e-03	4	true
155           	smoothSolver	1.750170e-03	1.375000e-04	6	3.690560e-01	2.162180e-02	3	false	GAMG	2.170300e-01	1.567630e-03	5	true
156           	smoothSolver	1.724810e-03	1.353290e-04	6	3.698030e-01	2.853290e-02	3	false	GAMG	1.930800e-01	1.257070e-03	5	true
157           	smoothSolver	1.700750e-03	1.332450e-04	6	4.031670e-01	2.940190e-02	3	false	GAMG	2.135340e-01	1.611850e-03	5	true
158           	smoothSolver	1.677110e-03	1.312030e-04	6	3.871590e-01	2.580070e-02	3	false	GAMG	1.846140e-01	1.108940e-03	5	true
159           	smoothSolver	1.654100e-03	1.292190e-04	6	4.388070e-01	3.182620e-02	3	false	GAMG	2.313850e-01	1.480610e-03	5	true
160           	smoothSolver	1.630550e-03	1.272120e-04	6	3.978460e-01	2.708280e-02	3	false	GAMG	2.325370e-01	1.111620e-03	5	true
161           	smoothSolver	1.605850e-03	1.251420e-04	6	4.045390e-01	2.667340e-02	3	false	GAMG	2.224520e-01	1.413550e-03	5	true
162           	smoothSolver	1.583040e-03	1.230820e-04	6	3.918560e-01	2.698620e-02	3	false	GAMG	1.955900e-01	1.307800e-03	5	true
163           	smoothSolver	1.559160e-03	1.210810e-04	6	4.131480e-01	2.624500e-02	3	false	GAMG	1.921390e-01	1.182280e-03	5	true
164           	smoothSolver	1.536920e-03	1.190990e-04	6	4.387290e-01	2.587220e-02	3	false	GAMG	2.274830e-01	1.509660e-03	5	true
